actual,proposed
-5.706813812255859,-5.706813812255859
-5.555794715881348,-5.706813812255859
-5.5448994636535645,-5.5448994636535645
-5.539449691772461,-5.539449691772461
-5.5448994636535645,-5.5448994636535645
-5.539449691772461,-5.539449691772461
-5.450235843658447,-5.450235843658447
-5.450235843658447,-5.450235843658447
-5.444855690002441,-5.444855690002441
-5.439474105834961,-5.439474105834961
-5.434090614318848,-5.439474105834961
-5.400792598724365,-5.400792598724365
-5.390028953552246,-5.400792598724365
-5.390028953552246,-5.390028953552246
-5.37925910949707,-5.390028953552246
-5.363092422485352,-5.37925910949707
-5.299263000488281,-5.299263000488281
-5.288547992706299,-5.288547992706299
-5.267101764678955,-5.267101764678955
-5.256369113922119,-5.256369113922119
-5.240260601043701,-5.240260601043701
-5.229514122009277,-5.229514122009277
-5.02830171585083,-5.02830171585083
-5.017873287200928,-5.017873287200928
-5.007438659667969,-5.007438659667969
-4.991777420043945,-4.991777420043945
-4.9708781242370605,-4.9708781242370605
-4.801388263702393,-4.801388263702393
-4.79121208190918,-4.801388263702393
-4.786121845245361,-4.79121208190918
-4.786121845245361,-4.786121845245361
-4.539906024932861,-4.539906024932861
-4.544774532318115,-4.544774532318115
-4.544774532318115,-4.544774532318115
-4.544774532318115,-4.544774532318115
-4.544774532318115,-4.544774532318115
-4.3500261306762695,-4.3500261306762695
-4.354715824127197,-4.354715824127197
-4.359404563903809,-4.359404563903809
-4.3640923500061035,-4.3640923500061035
-4.368779182434082,-4.368779182434082
-4.378150463104248,-4.378150463104248
-4.231828212738037,-4.231828212738037
-4.240907669067383,-4.240907669067383
-4.249984264373779,-4.249984264373779
-4.254521369934082,-4.254521369934082
-4.259057998657227,-4.259057998657227
-4.087069034576416,-4.087069034576416
-4.0914306640625,-4.0914306640625
-4.095791816711426,-4.095791816711426
-4.100152492523193,-4.100152492523193
-4.1045122146606445,-4.1045122146606445
-3.991050958633423,-3.991050958633423
-4.003758430480957,-3.991050958633423
-4.012226581573486,-4.012226581573486
-4.033385276794434,-4.033385276794434
-4.0545268058776855,-4.0545268058776855
-3.9935684204101562,-3.9935684204101562
-3.9977283477783203,-3.9977283477783203
-3.9977283477783203,-3.9977283477783203
-4.006046295166016,-4.006046295166016
-4.01436185836792,-4.01436185836792
-4.026830196380615,-4.026830196380615
-3.8256213665008545,-3.8256213665008545
-3.8295836448669434,-3.8295836448669434
-3.8414673805236816,-3.8414673805236816
-3.849386692047119,-3.849386692047119
-3.8533456325531006,-3.8533456325531006
-3.708320140838623,-3.708320140838623
-3.71213436126709,-3.71213436126709
-3.7159481048583984,-3.7159481048583984
-3.7159481048583984,-3.7159481048583984
-3.7197611331939697,-3.7197611331939697
-3.6358752250671387,-3.6358752250671387
-3.6358752250671387,-3.6358752250671387
-3.6358752250671387,-3.6358752250671387
-3.632140874862671,-3.632140874862671
-3.628406047821045,-3.628406047821045
-3.507593870162964,-3.507593870162964
-3.5148255825042725,-3.5148255825042725
-3.5039772987365723,-3.5039772987365723
-3.4967427253723145,-3.4967427253723145
-3.4931247234344482,-3.4967427253723145
-3.4931247234344482,-3.4931247234344482
-3.3597419261932373,-3.3597419261932373
-3.3597419261932373,-3.3597419261932373
-3.3597419261932373,-3.3597419261932373
-3.3597419261932373,-3.3597419261932373
-3.3597419261932373,-3.3597419261932373
-3.1790361404418945,-3.1790361404418945
-3.1790361404418945,-3.1790361404418945
-3.1823501586914062,-3.1790361404418945
-3.1823501586914062,-3.1823501586914062
-3.1757216453552246,-3.1757216453552246
-2.975708246231079,-2.975708246231079
-2.9663443565368652,-2.9663443565368652
-2.9632225036621094,-2.9632225036621094
-2.9663443565368652,-2.9663443565368652
-2.9632225036621094,-2.9632225036621094
-2.7339043617248535,-2.7339043617248535
-2.7310028076171875,-2.7310028076171875
-2.722297191619873,-2.722297191619873
-2.7193949222564697,-2.7193949222564697
-2.7193949222564697,-2.7193949222564697
-2.6327948570251465,-2.6327948570251465
-2.6299777030944824,-2.6299777030944824
-2.624342679977417,-2.624342679977417
-2.6187069416046143,-2.6187069416046143
-2.615889072418213,-2.615889072418213
-2.5256075859069824,-2.5256075859069824
-2.53105092048645,-2.53105092048645
-2.53105092048645,-2.53105092048645
-2.5201637744903564,-2.5201637744903564
-2.511996269226074,-2.511996269226074
-2.3230535984039307,-2.3230535984039307
-2.3205230236053467,-2.3230535984039307
-2.3205230236053467,-2.3205230236053467
-2.3179922103881836,-2.3179922103881836
-2.3154613971710205,-2.3154613971710205
-2.1122145652770996,-2.1122145652770996
-2.109894037246704,-2.109894037246704
-2.105253219604492,-2.105253219604492
-2.100611686706543,-2.100611686706543
-2.0959696769714355,-2.0959696769714355
-2.093648672103882,-2.093648672103882
-1.8655825853347778,-1.8655825853347778
-1.8635015487670898,-1.8635015487670898
-1.8635015487670898,-1.8635015487670898
-1.8614202737808228,-1.8614202737808228
-1.8593391180038452,-1.8614202737808228
-1.726046085357666,-1.726046085357666
-1.7241113185882568,-1.7241113185882568
-1.7241113185882568,-1.7241113185882568
-1.7241113185882568,-1.7241113185882568
-1.7221763134002686,-1.7221763134002686
-1.5228378772735596,-1.5228378772735596
-1.5211156606674194,-1.5211156606674194
-1.5211156606674194,-1.5211156606674194
-1.5211156606674194,-1.5211156606674194
-1.5193934440612793,-1.5193934440612793
-1.3468658924102783,-1.3468658924102783
-1.3468658924102783,-1.3468658924102783
-1.3483966588974,-1.3483966588974
-1.3483966588974,-1.3483966588974
-1.3514580726623535,-1.3514580726623535
-1.1907718181610107,-1.1907718181610107
-1.1934665441513062,-1.1934665441513062
-1.196160912513733,-1.196160912513733
-1.196160912513733,-1.196160912513733
-1.196160912513733,-1.196160912513733
-1.0203853845596313,-1.0203853845596313
-1.023829460144043,-1.0203853845596313
-1.026125431060791,-1.023829460144043
-1.031865119934082,-1.031865119934082
-0.9014498591423035,-0.9014498591423035
-0.9044572710990906,-0.9014498591423035
-0.9054597616195679,-0.9044572710990906
-0.9074646234512329,-0.9074646234512329
-0.9094694256782532,-0.9094694256782532
-0.844136655330658,-0.844136655330658
-0.8459960222244263,-0.8459960222244263
-0.8459960222244263,-0.8459960222244263
-0.8478553295135498,-0.8478553295135498
-0.8506443500518799,-0.8506443500518799
-0.7374765872955322,-0.7374765872955322
-0.7398931384086609,-0.7398931384086609
-0.7415041923522949,-0.7415041923522949
-0.743115246295929,-0.743115246295929
-0.7447261810302734,-0.7447261810302734
-0.747948169708252,-0.747948169708252
-0.6621240973472595,-0.6621240973472595
-0.6635491251945496,-0.6635491251945496
-0.6656867861747742,-0.6656867861747742
-0.6671118140220642,-0.6671118140220642
-0.6685368418693542,-0.6685368418693542
-0.5756711959838867,-0.5756711959838867
-0.5762836933135986,-0.5762836933135986
-0.5762836933135986,-0.5762836933135986
-0.5768961310386658,-0.5762836933135986
-0.5775085091590881,-0.5775085091590881
-0.4736423194408417,-0.4736423194408417
-0.47414425015449524,-0.47414425015449524
-0.4746462106704712,-0.47414425015449524
-0.47514814138412476,-0.47514814138412476
-0.4756500720977783,-0.4756500720977783
-0.39310121536254883,-0.4756500720977783
-0.39310121536254883,-0.39310121536254883
-0.39351657032966614,-0.39351657032966614
-0.394347220659256,-0.394347220659256
-0.3951779305934906,-0.394347220659256
-0.3951779305934906,-0.3951779305934906
-0.3048756718635559,-0.3048756718635559
-0.3045561909675598,-0.3045561909675598
-0.3042367100715637,-0.3045561909675598
-0.3045561909675598,-0.3045561909675598
-0.3045561909675598,-0.3045561909675598
-0.16178196668624878,-0.16178196668624878
-0.16178196668624878,-0.16178196668624878
-0.16178196668624878,-0.16178196668624878
-0.16178196668624878,-0.16178196668624878
0.02143363654613495,0.02143363654613495
0.021411053836345673,0.021411053836345673
0.021411053836345673,0.021411053836345673
0.021411053836345673,0.021411053836345673
0.021411053836345673,0.021411053836345673
0.1739450991153717,0.1739450991153717
0.1739450991153717,0.1739450991153717
0.1739450991153717,0.1739450991153717
0.17376163601875305,0.1739450991153717
0.1735781580209732,0.1735781580209732
0.17376163601875305,0.17376163601875305
