actual,proposed
0.1172918826341629,0.20000000298023224
0.11734601855278015,0.20000000298023224
0.12169082462787628,0.20000000298023224
0.11719101667404175,0.20000000298023224
0.11269049346446991,0.20000000298023224
0.10382921248674393,0.20000000298023224
0.0993848368525505,0.20000000298023224
0.09493425488471985,0.20000000298023224
0.0861181765794754,0.20000000298023224
0.07735525071620941,0.20000000298023224
0.06864213943481445,0.20000000298023224
0.05561661347746849,0.20000000298023224
0.04269520938396454,0.20000000298023224
0.029871657490730286,0.20000000298023224
0.021500252187252045,0.20000000298023224
0.013155543245375156,0.20000000298023224
0.004835963249206543,0.20000000298023224
0.18126925826072693,0.20000000298023224
0.17852817475795746,0.20000000298023224
0.17804427444934845,0.20000000298023224
0.17546765506267548,0.20000000298023224
0.17300528287887573,0.20000000298023224
0.15865902602672577,0.20000000298023224
0.14754478633403778,0.20000000298023224
0.13648511469364166,0.20000000298023224
0.12547548115253448,0.20000000298023224
0.11015394330024719,0.20000000298023224
0.09057701379060745,0.20000000298023224
0.07987604290246964,0.20000000298023224
0.0648445338010788,0.20000000298023224
0.04553968459367752,0.20000000298023224
0.030735261738300323,0.20000000298023224
0.016003474593162537,0.20000000298023224
0.00569842429831624,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.1973598748445511
0.0,0.19466695189476013
0.0,0.19202356040477753
0.0,0.1894260197877884
0.0,0.18680115044116974
0.0,0.18428310751914978
0.0,0.18184234201908112
0.0,0.1794666200876236
0.0,0.1770888864994049
0.0,0.17467980086803436
0.0,0.17243549227714539
0.0,0.17031820118427277
0.0,0.1682206094264984
0.0,0.16613313555717468
0.0,0.16401726007461548
0.0,0.16198235750198364
0.0,0.1599973738193512
0.0,0.15802627801895142
0.0,0.15610995888710022
0.0,0.15425994992256165
0.0,0.15246474742889404
0.0,0.1506761759519577
0.0,0.14892691373825073
0.0,0.1472170352935791
0.0,0.14545685052871704
0.0,0.14373373985290527
0.0,0.14207056164741516
0.0,0.14039988815784454
0.0,0.13875390589237213
0.0,0.1371646374464035
0.0,0.13562855124473572
0.0,0.1341141313314438
0.0,0.13261651992797852
0.0,0.1311703473329544
0.0,0.12973907589912415
0.0,0.1283911019563675
0.0,0.1270834356546402
0.0,0.1257864385843277
0.0,0.12453250586986542
0.0,0.12325448542833328
0.0,0.12198523432016373
0.0,0.12069204449653625
0.0,0.11937492340803146
0.0,0.1180657148361206
0.0,0.11676766723394394
0.0,0.11557503789663315
0.0,0.11441396176815033
0.0,0.1132650226354599
0.0,0.11217356473207474
0.0,0.11112407594919205
0.0,0.11009887605905533
0.0,0.10913855582475662
0.0,0.1082063764333725
0.0,0.107268325984478
0.0,0.10635731369256973
0.0,0.10546338558197021
0.0,0.10460545122623444
0.0,0.10371113568544388
0.0,0.10289489477872849
0.0,0.10216604918241501
0.0,0.1014225035905838
0.0,0.10071077942848206
0.0,0.10001658648252487
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.034712374210357666,0.0
0.042439479380846024,0.0
0.04572610557079315,0.0
0.040277235209941864,0.0
0.030574148520827293,0.0
0.029749134555459023,0.0
0.04203343018889427,0.10004639625549316
0.04980923980474472,0.10050182044506073
0.053143613040447235,0.10097325593233109
0.05210097134113312,0.1014258861541748
0.05546088144183159,0.10187000781297684
0.05880187451839447,0.10232729464769363
0.06212584301829338,0.10280117392539978
0.0523567870259285,0.1032247245311737
0.05147133022546768,0.10363703221082687
0.05498243495821953,0.104065902531147
0.04975228011608124,0.104481540620327
0.044619932770729065,0.1048504188656807
0.04394059255719185,0.10517413914203644
0.03893176466226578,0.10548827052116394
0.03401174023747444,0.10575824975967407
0.024817639961838722,0.10598880797624588
0.015765562653541565,0.10614652186632156
0.011207487434148788,0.10623427480459213
0.006718310993164778,0.10628674179315567
0.0,0.10630574077367783
0.0,0.10625920444726944
0.0,0.10614942014217377
0.0,0.10601043701171875
0.0,0.10581183433532715
0.0,0.10552243143320084
0.0,0.10517730563879013
0.0,0.10481097549200058
0.0,0.10442336648702621
0.0,0.10401538014411926
0.0,0.10358747839927673
0.0,0.10310868918895721
0.0,0.10254596173763275
0.0,0.10190474987030029
0.0,0.10118808597326279
0.0,0.10039367526769638
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0677979439496994,0.0
0.07433285564184189,0.0
0.0764719769358635,0.0
0.08735580742359161,0.0
0.10250319540500641,0.0
0.1087823435664177,0.0
0.11068019270896912,0.0
0.12133555859327316,0.0
0.12319118529558182,0.0
0.1294489949941635,0.0
0.13568836450576782,0.0
0.1331927627325058,0.0
0.13080254197120667,0.0
0.1328723132610321,0.0
0.13933855295181274,0.0
0.13706238567829132,0.0
0.1305254101753235,0.0
0.12414328008890152,0.0
0.1179099753499031,0.0
0.11181861162185669,0.0
0.10586366802453995,0.0
0.09568043053150177,0.0
0.08132421970367432,0.0
0.06720569729804993,0.0
0.05767383426427841,0.0
0.04394052177667618,0.0
0.03041752427816391,0.0921655148267746
0.017096206545829773,0.09219472855329514
0.0,0.09212621301412582
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.05735292285680771,0.0
0.06851090490818024,0.0
0.07520212233066559,0.0
0.07749313861131668,0.0
0.09288216382265091,0.0
0.1037522628903389,0.0
0.11017131805419922,0.0
0.11656320840120316,0.0
0.11857152730226517,0.0
0.1293351948261261,0.0
0.131296306848526,0.0
0.133297860622406,0.0
0.13969850540161133,0.0
0.1417182832956314,0.0
0.15249602496623993,0.0
0.15447445213794708,0.0
0.15649643540382385,0.0
0.14984267950057983,0.0
0.14770986139774323,0.0
0.14567187428474426,0.0
0.1480841338634491,0.08114148676395416
0.13744661211967468,0.08206243813037872
0.12265827506780624,0.08285731077194214
0.10812894254922867,0.08353021740913391
0.09820716083049774,0.08411762118339539
0.08410287648439407,0.08459024131298065
0.07022862136363983,0.08495200425386429
0.043496787548065186,0.08510952442884445
0.025873618200421333,0.0851333737373352
0.012862449511885643,0.08506061136722565
0.0,0.08486214280128479
0.0,0.08460645377635956
0.0,0.08426292985677719
0.0,0.08380195498466492
0.0,0.08325987309217453
0.0,0.0826706513762474
0.0,0.0819721594452858
0.0,0.08123133331537247
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.05711790919303894,0.0
0.06836885213851929,0.0
0.07515062391757965,0.0
0.08188779652118683,0.0
0.08858257532119751,0.0
0.09523817896842957,0.0
0.10621563345193863,0.0
0.12145646661520004,0.0
0.12782889604568481,0.0
0.1341785043478012,0.0
0.13614873588085175,0.0
0.13155430555343628,0.0
0.13376307487487793,0.0
0.12728634476661682,0.0
0.1253211796283722,0.0
0.12344185262918472,0.0
0.12164505571126938,0.0
0.12428665906190872,0.0
0.11822612583637238,0.0
0.11230210214853287,0.0690566673874855
0.10650929063558578,0.06975915282964706
0.1008414775133133,0.07040701806545258
0.09093475341796875,0.07097001373767853
0.08556254208087921,0.0714830532670021
0.07593914121389389,0.0719156414270401
0.0664786696434021,0.07227139174938202
0.06153339892625809,0.0725831612944603
0.05667704716324806,0.07285281270742416
0.04754673317074776,0.07305087894201279
0.04291759058833122,0.07321110367774963
0.03836313262581825,0.07333502918481827
0.03388042375445366,0.07342411577701569
0.029466282576322556,0.07347816973924637
0.016399947926402092,0.07343467324972153
0.003516565542668104,0.07330045104026794
0.0,0.07310105115175247
0.0,0.07274998724460602
0.0,0.07224874198436737
0.0,0.07170061767101288
0.0,0.0711384266614914
0.0,0.07059429585933685
0.0,0.07000367343425751
0.0,0.06936734914779663
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.033604901283979416,0.0
0.0411984920501709,0.0
0.04435552656650543,0.0
0.05185791477560997,0.0
0.05928792804479599,0.0
0.06664884090423584,0.0
0.06958475708961487,0.0
0.0812373012304306,0.0
0.08404967933893204,0.0
0.0825076699256897,0.0
0.08538999408483505,0.0
0.08827470242977142,0.0
0.08680310845375061,0.0
0.08975360542535782,0.0
0.08834606409072876,0.0
0.08699991554021835,0.0
0.09007184952497482,0.0
0.10621725022792816,0.0
0.10910096764564514,0.0
0.10763177275657654,0.06375456601381302
0.10622891038656235,0.0644787847995758
0.10924886912107468,0.06521257013082504
0.11226977407932281,0.06595665216445923
0.11093297600746155,0.06667386740446091
0.10529924184083939,0.06733938306570053
0.10414464771747589,0.06798366457223892
0.09432701766490936,0.06854382157325745
0.08468235284090042,0.06902289390563965
0.07520350813865662,0.0694279596209526
0.07024227827787399,0.06978744268417358
0.06537266075611115,0.07009536772966385
0.06494900584220886,0.07040287554264069
0.06454848498106003,0.07069844752550125
0.0554521419107914,0.07093067467212677
0.042138926684856415,0.07104334235191345
0.033381350338459015,0.07110050320625305
0.01188170351088047,0.07098912447690964
0.007907581515610218,0.07086049020290375
0.0,0.07063038647174835
0.0,0.07038695365190506
0.0,0.07008301466703415
0.0,0.06972654908895493
0.0,0.06935068964958191
0.0,0.06892365217208862
0.0,0.06851267069578171
0.0,0.06804979592561722
0.0,0.06750736385583878
0.0,0.06694988161325455
0.0,0.06631458550691605
0.0,0.06563440710306168
0.0,0.06491236388683319
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
